antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str,rule_str
frozenset({'SMALL DOLLY MIX DESIGN ORANGE BOWL'}),frozenset({'SMALL MARSHMALLOWS PINK BOWL'}),0.028303457461568343,0.023863699428381152,0.018591486763971363,0.6568627450980392,27.52560419516644,1.0,0.017916061562324524,2.8447400759515746,0.9917398557500919,0.5537190082644629,0.648474035131137,0.7179662562699498,SMALL DOLLY MIX DESIGN ORANGE BOWL,SMALL MARSHMALLOWS PINK BOWL,SMALL DOLLY MIX DESIGN ORANGE BOWL → SMALL MARSHMALLOWS PINK BOWL
frozenset({'FELTCRAFT PRINCESS CHARLOTTE DOLL'}),frozenset({'FELTCRAFT PRINCESS LOLA DOLL'}),0.022920250846328875,0.02047838392807592,0.012819801320828016,0.5593220338983051,27.31280143309908,1.0,0.012350431624269086,2.222760590317059,0.9859861823964972,0.4192377495462795,0.5501089931339128,0.5926691470304534,FELTCRAFT PRINCESS CHARLOTTE DOLL,FELTCRAFT PRINCESS LOLA DOLL,FELTCRAFT PRINCESS CHARLOTTE DOLL → FELTCRAFT PRINCESS LOLA DOLL
frozenset({'FELTCRAFT PRINCESS LOLA DOLL'}),frozenset({'FELTCRAFT PRINCESS CHARLOTTE DOLL'}),0.02047838392807592,0.022920250846328875,0.012819801320828016,0.6260162601626016,27.312801433099075,1.0,0.012350431624269086,2.6126262857804683,0.9835281998454802,0.4192377495462795,0.6172433824758559,0.5926691470304534,FELTCRAFT PRINCESS LOLA DOLL,FELTCRAFT PRINCESS CHARLOTTE DOLL,FELTCRAFT PRINCESS LOLA DOLL → FELTCRAFT PRINCESS CHARLOTTE DOLL
frozenset({'SET OF 6 SNACK LOAF BAKING CASES'}),frozenset({'SET OF 12 FAIRY CAKE BAKING CASES'}),0.016871080526111328,0.02619457239580443,0.012042843665020257,0.7138157894736842,27.25052269179304,1.0,0.011600912924783588,3.4027224136974183,0.9798343198960501,0.3881932021466905,0.7061176674375287,0.5867807760927743,SET OF 6 SNACK LOAF BAKING CASES,SET OF 12 FAIRY CAKE BAKING CASES,SET OF 6 SNACK LOAF BAKING CASES → SET OF 12 FAIRY CAKE BAKING CASES
frozenset({'SET OF 12 FAIRY CAKE BAKING CASES'}),frozenset({'SET OF 6 SNACK LOAF BAKING CASES'}),0.02619457239580443,0.016871080526111328,0.012042843665020257,0.4597457627118644,27.25052269179304,1.0,0.011600912924783588,1.8197523529085313,0.989215534106031,0.3881932021466905,0.4504746767318704,0.5867807760927743,SET OF 12 FAIRY CAKE BAKING CASES,SET OF 6 SNACK LOAF BAKING CASES,SET OF 12 FAIRY CAKE BAKING CASES → SET OF 6 SNACK LOAF BAKING CASES
frozenset({'WOODEN STAR CHRISTMAS SCANDINAVIAN'}),frozenset({'WOODEN HEART CHRISTMAS SCANDINAVIAN'}),0.02658305122370831,0.028247960486153505,0.02042288695266108,0.7682672233820459,27.197263454068928,1.0,0.019671969972092373,4.193416458802995,0.9895364942243816,0.5935483870967743,0.7615309593444366,0.7456267354631251,WOODEN STAR CHRISTMAS SCANDINAVIAN,WOODEN HEART CHRISTMAS SCANDINAVIAN,WOODEN STAR CHRISTMAS SCANDINAVIAN → WOODEN HEART CHRISTMAS SCANDINAVIAN
frozenset({'WOODEN HEART CHRISTMAS SCANDINAVIAN'}),frozenset({'WOODEN STAR CHRISTMAS SCANDINAVIAN'}),0.028247960486153505,0.02658305122370831,0.02042288695266108,0.7229862475442043,27.197263454068928,1.0,0.019671969972092373,3.5139661484193785,0.9912318737119162,0.5935483870967743,0.7154212767673328,0.7456267354631251,WOODEN HEART CHRISTMAS SCANDINAVIAN,WOODEN STAR CHRISTMAS SCANDINAVIAN,WOODEN HEART CHRISTMAS SCANDINAVIAN → WOODEN STAR CHRISTMAS SCANDINAVIAN
frozenset({'RED STRIPE CERAMIC DRAWER KNOB'}),frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB'}),0.021366335534713357,0.021366335534713357,0.012375825517509296,0.5792207792207793,27.10903693708889,1.0,0.01191930522332734,2.325765190241577,0.9841393842205564,0.4076782449725777,0.5700339809900886,0.5792207792207793,RED STRIPE CERAMIC DRAWER KNOB,BLUE STRIPE CERAMIC DRAWER KNOB,RED STRIPE CERAMIC DRAWER KNOB → BLUE STRIPE CERAMIC DRAWER KNOB
frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB'}),frozenset({'RED STRIPE CERAMIC DRAWER KNOB'}),0.021366335534713357,0.021366335534713357,0.012375825517509296,0.5792207792207793,27.10903693708889,1.0,0.01191930522332734,2.325765190241577,0.9841393842205564,0.4076782449725777,0.5700339809900886,0.5792207792207793,BLUE STRIPE CERAMIC DRAWER KNOB,RED STRIPE CERAMIC DRAWER KNOB,BLUE STRIPE CERAMIC DRAWER KNOB → RED STRIPE CERAMIC DRAWER KNOB
frozenset({'WHITE SPOT RED CERAMIC DRAWER KNOB'}),frozenset({'RED STRIPE CERAMIC DRAWER KNOB'}),0.019645929296853323,0.021366335534713357,0.011210389033797659,0.5706214689265536,26.706566879448236,1.0,0.010790627516549835,2.2791862975046806,0.9818452889727126,0.3761638733705773,0.5612469234766684,0.5476483968009391,WHITE SPOT RED CERAMIC DRAWER KNOB,RED STRIPE CERAMIC DRAWER KNOB,WHITE SPOT RED CERAMIC DRAWER KNOB → RED STRIPE CERAMIC DRAWER KNOB
frozenset({'RED STRIPE CERAMIC DRAWER KNOB'}),frozenset({'WHITE SPOT RED CERAMIC DRAWER KNOB'}),0.021366335534713357,0.019645929296853323,0.011210389033797659,0.5246753246753247,26.706566879448236,1.0,0.010790627516549835,2.0624935367251997,0.9835713411422802,0.3761638733705773,0.5151499957726962,0.5476483968009391,RED STRIPE CERAMIC DRAWER KNOB,WHITE SPOT RED CERAMIC DRAWER KNOB,RED STRIPE CERAMIC DRAWER KNOB → WHITE SPOT RED CERAMIC DRAWER KNOB
frozenset({'WOODEN TREE CHRISTMAS SCANDINAVIAN'}),frozenset({'WOODEN HEART CHRISTMAS SCANDINAVIAN'}),0.017204062378600365,0.028247960486153505,0.012875298296242855,0.7483870967741936,26.493491349261678,1.0,0.012389318621970832,3.8620914390934926,0.9790993669690651,0.39522998296422485,0.7410729352812218,0.6020913872869003,WOODEN TREE CHRISTMAS SCANDINAVIAN,WOODEN HEART CHRISTMAS SCANDINAVIAN,WOODEN TREE CHRISTMAS SCANDINAVIAN → WOODEN HEART CHRISTMAS SCANDINAVIAN
frozenset({'WOODEN HEART CHRISTMAS SCANDINAVIAN'}),frozenset({'WOODEN TREE CHRISTMAS SCANDINAVIAN'}),0.028247960486153505,0.017204062378600365,0.012875298296242855,0.45579567779960706,26.493491349261678,1.0,0.012389318621970832,1.8059318853765067,0.9902267669705981,0.39522998296422485,0.4462692596008312,0.6020913872869003,WOODEN HEART CHRISTMAS SCANDINAVIAN,WOODEN TREE CHRISTMAS SCANDINAVIAN,WOODEN HEART CHRISTMAS SCANDINAVIAN → WOODEN TREE CHRISTMAS SCANDINAVIAN
frozenset({'BLUE SPOT CERAMIC DRAWER KNOB'}),frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB'}),0.019090959542704924,0.021366335534713357,0.0107109162550641,0.561046511627907,26.258434007852614,1.0,0.010303012407795027,2.229470070040123,0.9806383243801803,0.3600746268656716,0.5514629178305124,0.5311726064633042,BLUE SPOT CERAMIC DRAWER KNOB,BLUE STRIPE CERAMIC DRAWER KNOB,BLUE SPOT CERAMIC DRAWER KNOB → BLUE STRIPE CERAMIC DRAWER KNOB
frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB'}),frozenset({'BLUE SPOT CERAMIC DRAWER KNOB'}),0.021366335534713357,0.019090959542704924,0.0107109162550641,0.5012987012987014,26.258434007852614,1.0,0.010303012407795027,1.9669269821669721,0.9829183613144884,0.3600746268656716,0.4915927184555191,0.5311726064633042,BLUE STRIPE CERAMIC DRAWER KNOB,BLUE SPOT CERAMIC DRAWER KNOB,BLUE STRIPE CERAMIC DRAWER KNOB → BLUE SPOT CERAMIC DRAWER KNOB
frozenset({'FLORAL FOLK STATIONERY SET'}),frozenset({'MODERN FLORAL STATIONERY SET'}),0.022642765969254675,0.019368444419779123,0.011487873910871858,0.5073529411764707,26.194821338277436,1.0,0.011049318756686282,1.9905356949091053,0.9841074295627156,0.3763636363636364,0.4976226738573189,0.5502380751727626,FLORAL FOLK STATIONERY SET,MODERN FLORAL STATIONERY SET,FLORAL FOLK STATIONERY SET → MODERN FLORAL STATIONERY SET
frozenset({'MODERN FLORAL STATIONERY SET'}),frozenset({'FLORAL FOLK STATIONERY SET'}),0.019368444419779123,0.022642765969254675,0.011487873910871858,0.5931232091690545,26.194821338277432,1.0,0.011049318756686282,2.4020963005403533,0.9808215020955849,0.3763636363636364,0.5836969567893472,0.5502380751727626,MODERN FLORAL STATIONERY SET,FLORAL FOLK STATIONERY SET,MODERN FLORAL STATIONERY SET → FLORAL FOLK STATIONERY SET
frozenset({'SET OF 12 MINI LOAF BAKING CASES'}),frozenset({'SET OF 12 FAIRY CAKE BAKING CASES'}),0.02131083855929852,0.02619457239580443,0.014484710583273212,0.6796875,25.94764631885593,1.0,0.013926482279816367,3.0401730422765127,0.9823965533536039,0.4386554621848739,0.6710713547899926,0.6163268008474576,SET OF 12 MINI LOAF BAKING CASES,SET OF 12 FAIRY CAKE BAKING CASES,SET OF 12 MINI LOAF BAKING CASES → SET OF 12 FAIRY CAKE BAKING CASES
frozenset({'SET OF 12 FAIRY CAKE BAKING CASES'}),frozenset({'SET OF 12 MINI LOAF BAKING CASES'}),0.02619457239580443,0.02131083855929852,0.014484710583273212,0.5529661016949152,25.94764631885593,1.0,0.013926482279816367,2.189295185782043,0.9873233725645869,0.4386554621848739,0.5432319924264631,0.6163268008474576,SET OF 12 FAIRY CAKE BAKING CASES,SET OF 12 MINI LOAF BAKING CASES,SET OF 12 FAIRY CAKE BAKING CASES → SET OF 12 MINI LOAF BAKING CASES
frozenset({'SET OF 6 TEA TIME BAKING CASES'}),frozenset({'SET OF 12 FAIRY CAKE BAKING CASES'}),0.017870026083578443,0.02619457239580443,0.012042843665020257,0.673913043478261,25.727201547531322,1.0,0.011574745973059047,2.986336644652867,0.9786185739518454,0.37608318890814557,0.665141570093736,0.5668294030950627,SET OF 6 TEA TIME BAKING CASES,SET OF 12 FAIRY CAKE BAKING CASES,SET OF 6 TEA TIME BAKING CASES → SET OF 12 FAIRY CAKE BAKING CASES
frozenset({'SET OF 12 FAIRY CAKE BAKING CASES'}),frozenset({'SET OF 6 TEA TIME BAKING CASES'}),0.02619457239580443,0.017870026083578443,0.012042843665020257,0.4597457627118644,25.727201547531322,1.0,0.011574745973059047,1.8179033242688274,0.9869842653003822,0.37608318890814557,0.4499157426854882,0.5668294030950627,SET OF 12 FAIRY CAKE BAKING CASES,SET OF 6 TEA TIME BAKING CASES,SET OF 12 FAIRY CAKE BAKING CASES → SET OF 6 TEA TIME BAKING CASES
frozenset({'BLUE SPOT CERAMIC DRAWER KNOB'}),frozenset({'RED STRIPE CERAMIC DRAWER KNOB'}),0.019090959542704924,0.021366335534713357,0.01037793440257506,0.5436046511627907,25.442109634551496,1.0,0.009970030555305988,2.1442673922041946,0.9793926283384641,0.34501845018450183,0.533640252313844,0.5146594684385382,BLUE SPOT CERAMIC DRAWER KNOB,RED STRIPE CERAMIC DRAWER KNOB,BLUE SPOT CERAMIC DRAWER KNOB → RED STRIPE CERAMIC DRAWER KNOB
frozenset({'RED STRIPE CERAMIC DRAWER KNOB'}),frozenset({'BLUE SPOT CERAMIC DRAWER KNOB'}),0.021366335534713357,0.019090959542704924,0.01037793440257506,0.48571428571428577,25.442109634551496,1.0,0.009970030555305988,1.9073231342225185,0.9816697689623654,0.34501845018450183,0.47570499090725404,0.5146594684385382,RED STRIPE CERAMIC DRAWER KNOB,BLUE SPOT CERAMIC DRAWER KNOB,RED STRIPE CERAMIC DRAWER KNOB → BLUE SPOT CERAMIC DRAWER KNOB
"frozenset({'SUKI  SHOULDER BAG', 'DOTCOM POSTAGE'})",frozenset({'SKULL SHOULDER BAG'}),0.018646983739386204,0.022365281092180476,0.010599922304234418,0.5684523809523809,25.416733132458937,1.0,0.010182877271381728,2.2654156245036368,0.9789095510729535,0.3485401459854014,0.5585798962523247,0.5211988951908306,"DOTCOM POSTAGE, SUKI  SHOULDER BAG",SKULL SHOULDER BAG,"DOTCOM POSTAGE, SUKI  SHOULDER BAG → SKULL SHOULDER BAG"
"frozenset({'JAM MAKING SET PRINTED', 'DOTCOM POSTAGE'})",frozenset({'SUKI  SHOULDER BAG'}),0.01642710472279261,0.028136966535323826,0.011598867861701537,0.706081081081081,25.094428007889544,1.0,0.011136658965844062,3.3065684816729206,0.9761864330593042,0.3518518518518518,0.6975716651439012,0.5591549389626312,"DOTCOM POSTAGE, JAM MAKING SET PRINTED",SUKI  SHOULDER BAG,"DOTCOM POSTAGE, JAM MAKING SET PRINTED → SUKI  SHOULDER BAG"
frozenset({'BEADED CRYSTAL HEART PINK ON STICK'}),frozenset({'DOTCOM POSTAGE'}),0.011432376935457018,0.03918086464287696,0.011154892058382819,0.9757281553398058,24.90318078054952,1.0,0.010706961645128328,39.58574837671349,0.9709446926932731,0.2827004219409283,0.9747383833574748,0.6302153524574383,BEADED CRYSTAL HEART PINK ON STICK,DOTCOM POSTAGE,BEADED CRYSTAL HEART PINK ON STICK → DOTCOM POSTAGE
"frozenset({'SUKI  SHOULDER BAG', 'GREEN REGENCY TEACUP AND SAUCER'})",frozenset({'DOTCOM POSTAGE'}),0.010544425328819579,0.03918086464287696,0.0101559465009157,0.9631578947368422,24.582354256746687,1.0,0.009742806799370297,26.079376531121987,0.969543694852158,0.25666199158485276,0.9616555250541882,0.6111823468018489,"GREEN REGENCY TEACUP AND SAUCER, SUKI  SHOULDER BAG",DOTCOM POSTAGE,"GREEN REGENCY TEACUP AND SAUCER, SUKI  SHOULDER BAG → DOTCOM POSTAGE"
"frozenset({'SUKI  SHOULDER BAG', 'JAM MAKING SET PRINTED'})",frozenset({'DOTCOM POSTAGE'}),0.012042843665020257,0.03918086464287696,0.011598867861701537,0.9631336405529953,24.5817352253887,1.0,0.01112701883414705,26.062219046561918,0.9710131488908563,0.29271708683473385,0.9616302818185423,0.6295838174436365,"JAM MAKING SET PRINTED, SUKI  SHOULDER BAG",DOTCOM POSTAGE,"JAM MAKING SET PRINTED, SUKI  SHOULDER BAG → DOTCOM POSTAGE"
"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'GREEN REGENCY TEACUP AND SAUCER'})",frozenset({'DOTCOM POSTAGE'}),0.010821910205893778,0.03918086464287696,0.01026694045174538,0.9487179487179487,24.213808382363624,1.0,0.009842928652790886,18.735973139463884,0.9691897350672036,0.2583798882681564,0.9466267381706647,0.605378804387303,"GREEN REGENCY TEACUP AND SAUCER, RED TOADSTOOL LED NIGHT LIGHT",DOTCOM POSTAGE,"GREEN REGENCY TEACUP AND SAUCER, RED TOADSTOOL LED NIGHT LIGHT → DOTCOM POSTAGE"
frozenset({'LARGE HEART MEASURING SPOONS'}),frozenset({'SMALL HEART MEASURING SPOONS'}),0.018924468616460403,0.02486264498584827,0.011376879960042177,0.6011730205278591,24.179769323418515,1.0,0.010906367615285295,2.445013515145777,0.9771348706812104,0.35102739726027393,0.5910043057817708,0.5293811531210724,LARGE HEART MEASURING SPOONS,SMALL HEART MEASURING SPOONS,LARGE HEART MEASURING SPOONS → SMALL HEART MEASURING SPOONS
frozenset({'SMALL HEART MEASURING SPOONS'}),frozenset({'LARGE HEART MEASURING SPOONS'}),0.02486264498584827,0.018924468616460403,0.011376879960042177,0.4575892857142857,24.179769323418515,1.0,0.010906367615285295,1.8087318438675957,0.9830852110808969,0.35102739726027393,0.447126447521536,0.5293811531210724,SMALL HEART MEASURING SPOONS,LARGE HEART MEASURING SPOONS,SMALL HEART MEASURING SPOONS → LARGE HEART MEASURING SPOONS
"frozenset({'SUKI  SHOULDER BAG', 'RECYCLING BAG RETROSPOT '})",frozenset({'DOTCOM POSTAGE'}),0.011487873910871858,0.03918086464287696,0.0104334313779899,0.9082125603864734,23.180003010770346,1.0,0.009983326545253591,10.467871632574964,0.9679793923293405,0.25931034482758625,0.9044695965808274,0.5872507561139165,"RECYCLING BAG RETROSPOT , SUKI  SHOULDER BAG",DOTCOM POSTAGE,"RECYCLING BAG RETROSPOT , SUKI  SHOULDER BAG → DOTCOM POSTAGE"
"frozenset({'JUMBO STORAGE BAG SUKI', 'RED TOADSTOOL LED NIGHT LIGHT'})",frozenset({'DOTCOM POSTAGE'}),0.011265886009212498,0.03918086464287696,0.01010044952550086,0.896551724137931,22.882387418188923,1.0,0.009659042370691824,9.287918308452191,0.9671945701357466,0.25034387895460797,0.8923332476890995,0.5771710462049429,"JUMBO STORAGE BAG SUKI, RED TOADSTOOL LED NIGHT LIGHT",DOTCOM POSTAGE,"JUMBO STORAGE BAG SUKI, RED TOADSTOOL LED NIGHT LIGHT → DOTCOM POSTAGE"
frozenset({'MODERN FLORAL STATIONERY SET'}),frozenset({'VINTAGE PAISLEY STATIONERY SET'}),0.019368444419779123,0.023419723625062436,0.01037793440257506,0.5358166189111748,22.878861744456064,1.0,0.00992433078721645,2.1038673855237855,0.9751792366892736,0.3202054794520548,0.5246848699301279,0.4894722904982414,MODERN FLORAL STATIONERY SET,VINTAGE PAISLEY STATIONERY SET,MODERN FLORAL STATIONERY SET → VINTAGE PAISLEY STATIONERY SET
frozenset({'VINTAGE PAISLEY STATIONERY SET'}),frozenset({'MODERN FLORAL STATIONERY SET'}),0.023419723625062436,0.019368444419779123,0.01037793440257506,0.443127962085308,22.87886174445606,1.0,0.00992433078721645,1.7609638998078858,0.97922470377334,0.3202054794520548,0.4321291878220241,0.4894722904982414,VINTAGE PAISLEY STATIONERY SET,MODERN FLORAL STATIONERY SET,VINTAGE PAISLEY STATIONERY SET → MODERN FLORAL STATIONERY SET
frozenset({'CHRISTMAS CRAFT WHITE FAIRY '}),frozenset({'CHRISTMAS CRAFT LITTLE FRIENDS'}),0.01986791719851268,0.028025972584494144,0.012708807369998335,0.6396648044692738,22.824000221251175,1.0,0.012151989667281819,2.697416293137606,0.9755689948172385,0.36119873817034703,0.6292748722012016,0.5465650755019636,CHRISTMAS CRAFT WHITE FAIRY ,CHRISTMAS CRAFT LITTLE FRIENDS,CHRISTMAS CRAFT WHITE FAIRY  → CHRISTMAS CRAFT LITTLE FRIENDS
frozenset({'CHRISTMAS CRAFT LITTLE FRIENDS'}),frozenset({'CHRISTMAS CRAFT WHITE FAIRY '}),0.028025972584494144,0.01986791719851268,0.012708807369998335,0.4534653465346535,22.824000221251175,1.0,0.012151989667281819,1.7933576152708373,0.9837572237905247,0.36119873817034703,0.44238673230326264,0.5465650755019636,CHRISTMAS CRAFT LITTLE FRIENDS,CHRISTMAS CRAFT WHITE FAIRY ,CHRISTMAS CRAFT LITTLE FRIENDS → CHRISTMAS CRAFT WHITE FAIRY 
frozenset({'VINTAGE PAISLEY STATIONERY SET'}),frozenset({'FLORAL FOLK STATIONERY SET'}),0.023419723625062436,0.022642765969254675,0.012098340640435096,0.5165876777251185,22.8146896199238,1.0,0.011568053319328184,2.0217880037302676,0.9790988142787058,0.3562091503267974,0.5053883007738862,0.5254507016076573,VINTAGE PAISLEY STATIONERY SET,FLORAL FOLK STATIONERY SET,VINTAGE PAISLEY STATIONERY SET → FLORAL FOLK STATIONERY SET
frozenset({'FLORAL FOLK STATIONERY SET'}),frozenset({'VINTAGE PAISLEY STATIONERY SET'}),0.022642765969254675,0.023419723625062436,0.012098340640435096,0.5343137254901961,22.814689619923797,1.0,0.011568053319328184,2.0970776461103924,0.9783204721402752,0.3562091503267974,0.5231459350802888,0.5254507016076573,FLORAL FOLK STATIONERY SET,VINTAGE PAISLEY STATIONERY SET,FLORAL FOLK STATIONERY SET → VINTAGE PAISLEY STATIONERY SET
"frozenset({'JUMBO BAG RED RETROSPOT', 'SUKI  SHOULDER BAG'})",frozenset({'DOTCOM POSTAGE'}),0.01548365614074033,0.03918086464287696,0.013818746878295133,0.8924731182795699,22.778290535806757,1.0,0.013212083842867935,8.935617958821243,0.9711352739028266,0.3383152173913043,0.8880883219707485,0.6225821682049407,"JUMBO BAG RED RETROSPOT, SUKI  SHOULDER BAG",DOTCOM POSTAGE,"JUMBO BAG RED RETROSPOT, SUKI  SHOULDER BAG → DOTCOM POSTAGE"
frozenset({'FELTCRAFT CUSHION RABBIT'}),frozenset({'FELTCRAFT CUSHION OWL'}),0.02042288695266108,0.02486264498584827,0.011543370886286698,0.5652173913043479,22.733598602484474,1.0,0.011035603898396572,2.2428159165325496,0.9759438340821831,0.3421052631578948,0.5541319318145265,0.514751552795031,FELTCRAFT CUSHION RABBIT,FELTCRAFT CUSHION OWL,FELTCRAFT CUSHION RABBIT → FELTCRAFT CUSHION OWL
frozenset({'FELTCRAFT CUSHION OWL'}),frozenset({'FELTCRAFT CUSHION RABBIT'}),0.02486264498584827,0.02042288695266108,0.011543370886286698,0.4642857142857143,22.733598602484474,1.0,0.011035603898396572,1.8285439443550329,0.9803872639795466,0.3421052631578948,0.45311678010958506,0.514751552795031,FELTCRAFT CUSHION OWL,FELTCRAFT CUSHION RABBIT,FELTCRAFT CUSHION OWL → FELTCRAFT CUSHION RABBIT
"frozenset({'JUMBO BAG RED RETROSPOT', 'RED TOADSTOOL LED NIGHT LIGHT'})",frozenset({'DOTCOM POSTAGE'}),0.014595704534102891,0.03918086464287696,0.012930795271657695,0.8859315589353612,22.61133252189274,1.0,0.012358922947939584,8.42318108663078,0.9699312183175464,0.3165760869565217,0.8812800069575621,0.6079799437736296,"JUMBO BAG RED RETROSPOT, RED TOADSTOOL LED NIGHT LIGHT",DOTCOM POSTAGE,"JUMBO BAG RED RETROSPOT, RED TOADSTOOL LED NIGHT LIGHT → DOTCOM POSTAGE"
frozenset({'CHRISTMAS CRAFT TREE TOP ANGEL'}),frozenset({'CHRISTMAS CRAFT WHITE FAIRY '}),0.023808202452966314,0.01986791719851268,0.01065541927964926,0.44755244755244755,22.526389811306014,1.0,0.010182399884668299,1.7741631372229452,0.9789138004548039,0.3226890756302521,0.43635397499844586,0.4919326483572294,CHRISTMAS CRAFT TREE TOP ANGEL,CHRISTMAS CRAFT WHITE FAIRY ,CHRISTMAS CRAFT TREE TOP ANGEL → CHRISTMAS CRAFT WHITE FAIRY 
frozenset({'CHRISTMAS CRAFT WHITE FAIRY '}),frozenset({'CHRISTMAS CRAFT TREE TOP ANGEL'}),0.01986791719851268,0.023808202452966314,0.01065541927964926,0.5363128491620112,22.52638981130601,1.0,0.010182399884668299,2.1052811055532414,0.9749784128871525,0.3226890756302521,0.5250040494059283,0.4919326483572294,CHRISTMAS CRAFT WHITE FAIRY ,CHRISTMAS CRAFT TREE TOP ANGEL,CHRISTMAS CRAFT WHITE FAIRY  → CHRISTMAS CRAFT TREE TOP ANGEL
"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG VINTAGE LEAF'})",frozenset({'JUMBO BAG PEARS'}),0.018813474665630724,0.03041234252733226,0.012875298296242855,0.6843657817109144,22.50289602308206,1.0,0.012303136460582407,3.0718711764788256,0.973883406147605,0.35419847328244275,0.6744655154627077,0.5538617229722456,"JUMBO BAG APPLES, JUMBO BAG VINTAGE LEAF",JUMBO BAG PEARS,"JUMBO BAG APPLES, JUMBO BAG VINTAGE LEAF → JUMBO BAG PEARS"
"frozenset({'JUMBO BAG RED RETROSPOT', 'GREEN REGENCY TEACUP AND SAUCER'})",frozenset({'DOTCOM POSTAGE'}),0.014429213607858371,0.03918086464287696,0.012597813419168656,0.8730769230769232,22.28324798431031,1.0,0.012032464353895999,7.570090157359158,0.9691066861178287,0.307171853856563,0.8679011769723952,0.597303334059708,"GREEN REGENCY TEACUP AND SAUCER, JUMBO BAG RED RETROSPOT",DOTCOM POSTAGE,"GREEN REGENCY TEACUP AND SAUCER, JUMBO BAG RED RETROSPOT → DOTCOM POSTAGE"
frozenset({'SKULL SHOULDER BAG'}),frozenset({'SUKI  SHOULDER BAG'}),0.022365281092180476,0.028136966535323826,0.013985237804539653,0.6253101736972705,22.223794910948946,1.0,0.01335594663889586,2.593780148915659,0.9768507255309026,0.3829787234042554,0.6144623126913612,0.5611757969078068,SKULL SHOULDER BAG,SUKI  SHOULDER BAG,SKULL SHOULDER BAG → SUKI  SHOULDER BAG
frozenset({'SUKI  SHOULDER BAG'}),frozenset({'SKULL SHOULDER BAG'}),0.028136966535323826,0.022365281092180476,0.013985237804539653,0.4970414201183432,22.223794910948946,1.0,0.01335594663889586,1.9437678528873117,0.9826520318040419,0.3829787234042554,0.4855352718615137,0.5611757969078068,SUKI  SHOULDER BAG,SKULL SHOULDER BAG,SUKI  SHOULDER BAG → SKULL SHOULDER BAG
"frozenset({'SUKI  SHOULDER BAG', 'JUMBO STORAGE BAG SUKI'})",frozenset({'DOTCOM POSTAGE'}),0.012875298296242855,0.03918086464287696,0.011210389033797659,0.8706896551724138,22.22231855035655,1.0,0.010705923714015903,7.430334646761753,0.9674564859083311,0.27445652173913043,0.8654165596113744,0.5784043176711927,"JUMBO STORAGE BAG SUKI, SUKI  SHOULDER BAG",DOTCOM POSTAGE,"JUMBO STORAGE BAG SUKI, SUKI  SHOULDER BAG → DOTCOM POSTAGE"
"frozenset({'HAND WARMER OWL DESIGN', 'HAND WARMER BIRD DESIGN'})",frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),0.016760086575281646,0.02974637882235418,0.010988401132138299,0.6556291390728477,22.040637046555304,1.0,0.010489849247774519,2.81746724611201,0.9709016564014589,0.309375,0.6450712953699962,0.5125160620737372,"HAND WARMER BIRD DESIGN, HAND WARMER OWL DESIGN",HAND WARMER SCOTTY DOG DESIGN,"HAND WARMER BIRD DESIGN, HAND WARMER OWL DESIGN → HAND WARMER SCOTTY DOG DESIGN"
frozenset({'SKULL LUNCH BOX WITH CUTLERY '}),frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY'}),0.01959043232143848,0.02486264498584827,0.0107109162550641,0.546742209631728,21.99050865034399,1.0,0.010223846291136887,2.151396789499972,0.9735990623949639,0.3174342105263158,0.5351856966225091,0.4887728905301497,SKULL LUNCH BOX WITH CUTLERY ,STRAWBERRY LUNCH BOX WITH CUTLERY,SKULL LUNCH BOX WITH CUTLERY  → STRAWBERRY LUNCH BOX WITH CUTLERY
frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY'}),frozenset({'SKULL LUNCH BOX WITH CUTLERY '}),0.02486264498584827,0.01959043232143848,0.0107109162550641,0.43080357142857145,21.99050865034399,1.0,0.010223846291136887,1.7224450443921393,0.9788629580712214,0.3174342105263158,0.419429953219259,0.4887728905301497,STRAWBERRY LUNCH BOX WITH CUTLERY,SKULL LUNCH BOX WITH CUTLERY ,STRAWBERRY LUNCH BOX WITH CUTLERY → SKULL LUNCH BOX WITH CUTLERY 
frozenset({'CHRISTMAS CRAFT LITTLE FRIENDS'}),frozenset({'CHRISTMAS CRAFT TREE TOP ANGEL'}),0.028025972584494144,0.023808202452966314,0.014429213607858371,0.5148514851485149,21.624962496249626,1.0,0.01376196557862545,2.012150439841845,0.9812578508621673,0.38575667655786344,0.50301926724793,0.5604560456045604,CHRISTMAS CRAFT LITTLE FRIENDS,CHRISTMAS CRAFT TREE TOP ANGEL,CHRISTMAS CRAFT LITTLE FRIENDS → CHRISTMAS CRAFT TREE TOP ANGEL
